ID,start,end,code,label/0/group,label/0/text,label/1/group,label/1/text,label/2/group,label/2/text,pos_x,pos_y
440,1127.73,1147.73,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,72.7,26.8
441,1129.72,1149.72,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,78.2,14.8
442,1131.77,1151.77,2. Edis Malikji,Team,NK Lokomotiva,Action,Crosses (inaccurate),Half,1st half,99.7,12.6
443,1131.77,1151.77,2. Edis Malikji,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,93.2,36.5
444,1131.77,1151.77,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes into the penalty box,Half,1st half,99.7,12.6
445,1131.77,1151.77,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,99.7,12.6
446,1132.85,1152.85,7. Vedran Jugovic,Team,NK Osijek,Action,Interceptions,Half,1st half,11.8,31.5
447,1134.43,1154.43,39. Damjan Bohar,Team,NK Osijek,Action,Picking-ups,Half,1st half,18.6,48.6
448,1134.43,1154.43,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,1st half,18.6,48.6
449,1136.46,1156.46,9. Ante Erceg,Team,NK Osijek,Action,Passes accurate,Half,1st half,22.5,37.2
450,1138.08,1158.08,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,1st half,31.8,36.3
451,1141.2,1161.2,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,1st half,39.9,48.0
452,1144.56,1164.56,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,36.7,44.4
453,1146.58,1166.58,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,28.4,38.7
454,1151.01,1171.01,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,1st half,32.5,5.3
455,1153.96,1173.96,7. Vedran Jugovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,38.4,17.1
456,1158.32,1178.32,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,37.7,37.6
457,1160.22,1180.22,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,1st half,36.5,25.6
458,1164.99,1184.99,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,1st half,41.4,4.8
459,1165.69,1185.69,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,1st half,49.5,14.0
460,1169.08,1189.08,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,1st half,44.1,24.9
461,1172.73,1192.73,6. Ante Majstorovic,Team,NK Osijek,Action,Lost balls,Half,1st half,81.8,16.5
462,1172.73,1192.73,6. Ante Majstorovic,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,43.8,40.8
463,1175.27,1195.27,3. Stipo Markovic,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,23.2,51.5
464,1175.27,1195.27,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,23.2,51.5
465,1179.68,1199.68,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,43.3,46.0
466,1186.12,1206.12,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Dribbles (Successful actions),Half,1st half,75.2,61.0
467,1186.12,1206.12,9. Ante Erceg,Team,NK Osijek,Action,Challenges (lost),Half,1st half,29.8,7
468,1186.12,1206.12,9. Ante Erceg,Team,NK Osijek,Action,Tackles (Unsuccessful actions),Half,1st half,29.8,7
469,1189.56,1209.56,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,78.3,63.0
470,1192.64,1212.64,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,81.3,58.7
471,1192.64,1212.64,3. Stipo Markovic,Team,NK Lokomotiva,Action,Crosses (inaccurate),Half,1st half,81.3,58.7
472,1192.64,1212.64,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes into the penalty box,Half,1st half,81.3,58.7
473,1193.93,1213.93,7. Vedran Jugovic,Team,NK Osijek,Action,Interceptions,Half,1st half,13.5,28.9
474,1195.87,1215.87,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,1st half,73.1,60.5
475,1195.87,1215.87,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,73.1,60.5
476,1195.87,1215.87,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,73.1,60.5
477,1200.74,1220.74,36. Marko Dira,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,58.2,33.2
478,1203.52,1223.52,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,67.2,9.2
479,1210.43,1230.43,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,97.4,5.7
480,1211.02,1231.02,26. Fran Karacic,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,95.7,9
481,1211.02,1231.02,26. Fran Karacic,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,95.7,9.0
482,1211.02,1231.02,20. Mario Jurcevic,Team,NK Osijek,Action,Challenges (won),Half,1st half,9.3,59.0
483,1217.01,1237.01,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,23.7,47.7
484,1219.64,1239.64,9. Ante Erceg,Team,NK Osijek,Action,Passes accurate,Half,1st half,27.8,7.7
485,1245.66,1265.66,1. Ivica Ivusic,Team,NK Osijek,Action,Passes accurate,Half,1st half,25.9,22.2
486,1248.97,1268.97,36. Marko Dira,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,27.6,25.1
487,1248.97,1268.97,36. Marko Dira,Team,NK Lokomotiva,Action,Air challenges (won),Half,1st half,27.6,25.1
488,1248.97,1268.97,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Air challenges (lost),Half,1st half,77.4,42.9
489,1248.97,1268.97,36. Marko Dira,Team,NK Lokomotiva,Action,Challenges (won),Half,1st half,27.6,25.1
490,1248.97,1268.97,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Challenges (lost),Half,1st half,77.4,42.9
491,1250.2,1270.2,17. Indrit Tuci,Team,NK Lokomotiva,Action,Air challenges (lost),Half,1st half,41.4,29
492,1250.2,1270.2,7. Vedran Jugovic,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,63.6,39.0
493,1250.2,1270.2,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,41.4,29
494,1250.2,1270.2,7. Vedran Jugovic,Team,NK Osijek,Action,Challenges (won),Half,1st half,63.6,39.0
495,1250.2,1270.2,7. Vedran Jugovic,Team,NK Osijek,Action,Air challenges (won),Half,1st half,63.6,39.0
496,1251.61,1271.61,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Interceptions,Half,1st half,27.0,26.2
497,1251.61,1271.61,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,27.0,26.2
498,1253.44,1273.44,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,1st half,55.9,26.7
499,1253.44,1273.44,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Interceptions,Half,1st half,55.9,26.7
500,1253.44,1273.44,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Interceptions (in opp. half),Half,1st half,55.9,26.7
501,1256.68,1276.68,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Fouls,Half,1st half,37.0,33.6
502,1264.84,1284.84,7. Vedran Jugovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,68.0,34.4
503,1273.25,1293.25,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,1st half,60.8,48.5
504,1279.1,1299.1,22. Danijel Loncar,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,57.8,22.9
505,1279.1,1299.1,22. Danijel Loncar,Team,NK Osijek,Action,Lost balls,Half,1st half,95.9,62.9
506,1282.08,1302.08,26. Fran Karacic,Team,NK Lokomotiva,Action,Interceptions,Half,1st half,9.1,5.1
507,1285.32,1305.32,2. Edis Malikji,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,2.1,8.1
508,1285.32,1305.32,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,2.1,8.1
509,1285.32,1305.32,2. Edis Malikji,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,44.0,22.3
510,1285.32,1305.32,2. Edis Malikji,Team,NK Lokomotiva,Action,Lost balls (in opp. half),Half,1st half,44.0,22.3
511,1288.26,1308.26,6. Ante Majstorovic,Team,NK Osijek,Action,Interceptions (in opp. half),Half,1st half,61.0,45.7
512,1288.26,1308.26,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,61.0,45.7
513,1288.26,1308.26,6. Ante Majstorovic,Team,NK Osijek,Action,Interceptions,Half,1st half,61.0,45.7
514,1293.1,1313.1,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,70.2,62.3
515,1295.48,1315.48,7. Vedran Jugovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,63.2,56.4
516,1296.62,1316.62,36. Marko Dira,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,33.8,15.6
517,1296.62,1316.62,36. Marko Dira,Team,NK Lokomotiva,Action,Tackles (Unsuccessful actions),Half,1st half,33.8,15.6
518,1296.62,1316.62,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Dribbles (Successful actions),Half,1st half,71.2,52.4
519,1298.51,1318.51,36. Marko Dira,Team,NK Lokomotiva,Action,Fouls,Half,1st half,29.4,16.9
520,1349.76,1369.76,39. Damjan Bohar,Team,NK Osijek,Action,Passes into the penalty box,Half,1st half,76.9,48.4
521,1349.76,1369.76,39. Damjan Bohar,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,76.9,48.4
522,1351.09,1371.09,26. Fran Karacic,Team,NK Lokomotiva,Action,Interceptions,Half,1st half,13.7,25.7
523,1353.45,1373.45,25. Marin Pilj,Team,NK Osijek,Action,Picking-ups (in opp. half),Half,1st half,69.3,40.6
524,1353.45,1373.45,25. Marin Pilj,Team,NK Osijek,Action,Picking-ups,Half,1st half,69.3,40.6
525,1353.45,1373.45,25. Marin Pilj,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,69.3,40.6
526,1353.45,1373.45,25. Marin Pilj,Team,NK Osijek,Action,Lost balls,Half,1st half,71.2,0.0
527,1376.26,1396.26,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,32.7,68.0
528,1377.76,1397.76,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,52.8,65.6
529,1377.76,1397.76,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (won),Half,1st half,52.8,65.6
530,1377.76,1397.76,9. Ante Erceg,Team,NK Osijek,Action,Challenges (lost),Half,1st half,52.2,2.4
531,1377.76,1397.76,17. Indrit Tuci,Team,NK Lokomotiva,Action,Air challenges (won),Half,1st half,52.8,65.6
532,1377.76,1397.76,9. Ante Erceg,Team,NK Osijek,Action,Air challenges (lost),Half,1st half,52.2,2.4
533,1378.68,1398.68,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,59.7,65.3
534,1381.33,1401.33,22. Danijel Loncar,Team,NK Osijek,Action,Challenges (won),Half,1st half,38.0,17.0
535,1381.33,1401.33,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,67,51
536,1381.33,1401.33,22. Danijel Loncar,Team,NK Osijek,Action,Air challenges (won),Half,1st half,38.0,17.0
537,1381.33,1401.33,22. Danijel Loncar,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,38.0,17.0
538,1381.33,1401.33,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Air challenges (lost),Half,1st half,67,51
539,1382.19,1402.19,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,58.1,52.4
540,1382.19,1402.19,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,1st half,58.1,52.4
541,1382.19,1402.19,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,58.1,52.4
542,1384.05,1404.05,6. Ante Majstorovic,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,27.7,23.5
543,1384.05,1404.05,6. Ante Majstorovic,Team,NK Osijek,Action,Picking-ups,Half,1st half,27.7,23.5
544,1387.35,1407.35,36. Marko Dira,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,56.7,43.9
545,1387.35,1407.35,36. Marko Dira,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,1st half,56.7,43.9
546,1387.35,1407.35,36. Marko Dira,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,56.7,43.9
547,1392.69,1412.69,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,58.5,61.3
548,1393.64,1413.64,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,66.4,58.0
549,1394.58,1414.58,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Bad ball control,Half,1st half,36.8,2.3
550,1403.78,1423.78,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,60.1,68.0
551,1404.25,1424.25,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,63.3,64.7
552,1405.51,1425.51,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,61.1,66.8
553,1407.82,1427.82,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,71.6,65.2
554,1407.82,1427.82,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Air challenges (lost),Half,1st half,71.6,65.2
555,1407.82,1427.82,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,33.4,2.8
556,1407.82,1427.82,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,71.6,65.2
557,1407.82,1427.82,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Air challenges (won),Half,1st half,33.4,2.8
558,1407.82,1427.82,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Lost balls,Half,1st half,58.5,0.0
559,1407.82,1427.82,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Challenges (won),Half,1st half,33.4,2.8
560,1416.49,1436.49,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,54.2,68.0
561,1417.72,1437.72,9. Ante Erceg,Team,NK Osijek,Action,Passes accurate,Half,1st half,38.9,5.8
562,1417.72,1437.72,9. Ante Erceg,Team,NK Osijek,Action,Interceptions,Half,1st half,38.9,5.8
563,1420.06,1440.06,25. Marin Pilj,Team,NK Osijek,Action,Challenges (won),Half,1st half,45.9,11.9
564,1420.06,1440.06,8. Oliver Petrak,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,59.1,56.1
565,1420.06,1440.06,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,1st half,45.9,11.9
566,1420.86,1440.86,9. Ante Erceg,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,38.9,12.2
567,1422.47,1442.47,36. Marko Dira,Team,NK Lokomotiva,Action,Interceptions (in opp. half),Half,1st half,57.1,42.8
568,1422.47,1442.47,36. Marko Dira,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,57.1,42.8
569,1422.47,1442.47,36. Marko Dira,Team,NK Lokomotiva,Action,Interceptions,Half,1st half,57.1,42.8
570,1423.65,1443.65,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,61.1,42.7
571,1424.99,1444.99,22. Danijel Loncar,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,34.5,19.6
572,1424.99,1444.99,22. Danijel Loncar,Team,NK Osijek,Action,Interceptions,Half,1st half,34.5,19.6
573,1426.7,1446.7,3. Stipo Markovic,Team,NK Lokomotiva,Action,Interceptions,Half,1st half,60.6,62.0
574,1426.7,1446.7,3. Stipo Markovic,Team,NK Lokomotiva,Action,Interceptions (in opp. half),Half,1st half,60.6,62.0
575,1429.92,1449.92,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Challenges (won),Half,1st half,29.4,3.7
576,1429.92,1449.92,3. Stipo Markovic,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,75.6,64.3
577,1429.92,1449.92,3. Stipo Markovic,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,75.6,64.3
578,1432.47,1452.47,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,1st half,29.7,5.5
579,1435.93,1455.93,9. Ante Erceg,Team,NK Osijek,Action,Passes accurate,Half,1st half,39.5,15.8
580,1442.01,1462.01,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,56.0,62.0
581,1445.29,1465.29,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,1st half,58.8,47.4
582,1448.61,1468.61,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,1st half,48.1,60.2
583,1450.3,1470.3,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,1st half,58.8,46.5
584,1452.39,1472.39,7. Vedran Jugovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,46.7,42.1
585,1455.49,1475.49,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,1st half,36.3,26.4
586,1458.54,1478.54,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,41.7,51.2
587,1460.92,1480.92,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,44.0,59.6
588,1468.6,1488.6,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,46.3,43.3
589,1471.51,1491.51,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,1st half,57.1,40.3
590,1474.01,1494.01,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,49.0,41.0
591,1476.14,1496.14,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,67.2,60.1
592,1478.2,1498.2,39. Damjan Bohar,Team,NK Osijek,Action,Challenges (lost),Half,1st half,70.8,61.3
593,1478.2,1498.2,39. Damjan Bohar,Team,NK Osijek,Action,Lost balls,Half,1st half,70.8,61.3
594,1478.2,1498.2,26. Fran Karacic,Team,NK Lokomotiva,Action,Tackles (Successful actions),Half,1st half,34.2,6.7
595,1478.2,1498.2,26. Fran Karacic,Team,NK Lokomotiva,Action,Challenges (won),Half,1st half,34.2,6.7
596,1478.2,1498.2,39. Damjan Bohar,Team,NK Osijek,Action,Dribbles (Unsuccessful actions),Half,1st half,70.8,61.3
597,1479.52,1499.52,17. Indrit Tuci,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,34.0,10.7
598,1479.52,1499.52,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,34.0,10.7
599,1486.81,1506.81,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,82.3,5.0
600,1488.53,1508.53,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Interceptions,Half,1st half,23.8,46.1
601,1488.53,1508.53,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,23.8,46.1
602,1489.02,1509.02,17. Indrit Tuci,Team,NK Lokomotiva,Action,Interceptions,Half,1st half,79.2,23.5
603,1489.02,1509.02,17. Indrit Tuci,Team,NK Lokomotiva,Action,Interceptions (in opp. half),Half,1st half,79.2,23.5
604,1491.29,1511.29,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,83.4,35.5
605,1491.29,1511.29,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,1st half,83.4,35.5
606,1491.29,1511.29,7. Vedran Jugovic,Team,NK Osijek,Action,Tackles (Unsuccessful actions),Half,1st half,21.6,32.5
607,1491.29,1511.29,8. Oliver Petrak,Team,NK Lokomotiva,Action,Dribbles (Successful actions),Half,1st half,83.4,35.5
608,1491.29,1511.29,7. Vedran Jugovic,Team,NK Osijek,Action,Challenges (lost),Half,1st half,21.6,32.5
609,1492.47,1512.47,8. Oliver Petrak,Team,NK Lokomotiva,Action,Shots,Half,1st half,85.1,34.9
610,1492.47,1512.47,22. Danijel Loncar,Team,NK Osijek,Action,Interceptions,Half,1st half,12.9,33.0
611,1494.7,1514.7,1. Ivica Ivusic,Team,NK Osijek,Action,Picking-ups,Half,1st half,3.0,45.1
612,1514.89,1534.89,1. Ivica Ivusic,Team,NK Osijek,Action,Passes accurate,Half,1st half,23.7,25.7
613,1517.94,1537.94,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,34.9,29.6
614,1517.94,1537.94,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Lost balls,Half,1st half,70.1,38.4
615,1517.94,1537.94,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Air challenges (won),Half,1st half,34.9,29.6
616,1517.94,1537.94,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Air challenges (lost),Half,1st half,70.1,38.4
617,1517.94,1537.94,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Challenges (won),Half,1st half,34.9,29.6
618,1517.94,1537.94,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Challenges (lost),Half,1st half,70.1,38.4
619,1519.86,1539.86,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,47.1,22.5
620,1601.93,1621.93,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,53.9,27.0
621,1605.17,1625.17,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,41.4,47.2
622,1607.18,1627.18,36. Marko Dira,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,48.2,33.6
623,1609.66,1629.66,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,38.1,25.7
624,1612.2,1632.2,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,17.9,32.7
625,1615.62,1635.62,6. Ante Majstorovic,Team,NK Osijek,Action,Interceptions,Half,1st half,37.0,43.1
626,1615.62,1635.62,6. Ante Majstorovic,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,37.0,43.1
627,1618.17,1638.17,2. Edis Malikji,Team,NK Lokomotiva,Action,Lost balls (in opp. half),Half,1st half,40.8,6.8
628,1618.17,1638.17,2. Edis Malikji,Team,NK Lokomotiva,Action,Interceptions,Half,1st half,40.8,6.8
629,1618.17,1638.17,2. Edis Malikji,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,40.8,6.8
630,1639.62,1659.62,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,69.6,68.0
631,1640.92,1660.92,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,1st half,82.8,61.1
632,1642.38,1662.38,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,74.0,65.4
633,1644.6,1664.6,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Lost balls,Half,1st half,104.0,53.2
634,1644.6,1664.6,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,81.5,61.6
635,1644.6,1664.6,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes into the penalty box,Half,1st half,81.5,61.6
636,1649.79,1669.79,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,1.0,14.8
637,1651.47,1671.47,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,5.4,19.8
638,1660.78,1680.78,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,24.6,54.7
639,1663.53,1683.53,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,26.8,61.3
640,1664.78,1684.78,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (won),Half,1st half,41.8,46.6
641,1664.78,1684.78,7. Vedran Jugovic,Team,NK Osijek,Action,Challenges (lost),Half,1st half,63.2,21.4
642,1665.98,1685.98,9. Ante Erceg,Team,NK Osijek,Action,Challenges (lost),Half,1st half,73.1,10.5
643,1665.98,1685.98,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (won),Half,1st half,31.9,57.5
644,1668.58,1688.58,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,33.9,65.2
645,1669.44,1689.44,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,27.8,65.7
646,1671.81,1691.81,22. Danijel Loncar,Team,NK Osijek,Action,Air challenges (won),Half,1st half,40.1,5.3
647,1671.81,1691.81,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Air challenges (lost),Half,1st half,64.9,62.7
648,1671.81,1691.81,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,64.9,62.7
649,1671.81,1691.81,22. Danijel Loncar,Team,NK Osijek,Action,Challenges (won),Half,1st half,40.1,5.3
650,1683.16,1703.16,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,66.6,68.0
651,1684.26,1704.26,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,69.2,63.0
652,1686,1706,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,65.0,66.5
653,1686.98,1706.98,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,78.0,55.4
654,1686.98,1706.98,22. Danijel Loncar,Team,NK Osijek,Action,Challenges (won),Half,1st half,27.0,12.6
655,1686.98,1706.98,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,78,55.4
656,1689.42,1709.42,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Fouls,Half,1st half,80.9,50.3
657,1711.53,1731.53,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,1st half,29.4,18.0
658,1715.28,1735.28,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,1st half,85.4,56.2
659,1720.21,1740.21,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,1st half,85.2,58.5
660,1722.29,1742.29,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,75.0,60.3
661,1723.21,1743.21,7. Vedran Jugovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,62.9,48.9
662,1726.56,1746.56,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,63.4,61.0
663,1727.51,1747.51,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,1st half,70.9,58.3
664,1727.98,1747.98,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,64.0,56.5
